"Description","StockCode","Year","MonthNum","Quantity_Sold","Revenue","Avg_Price","Orders","abc_class","lag1_qty","lag2_qty","roll3_avg","Log_Quantity"
"STRAWBERRY LUNCH BOX WITH CUTLERY","21559",2011,6,381,917.55,2.53163265306122,48,"A",611,146,379.333333333333,5.94542060860658
"STRAWBERRY LUNCH BOX WITH CUTLERY","21559",2011,7,178,453.9,2.55,36,"A",381,611,390,5.18738580584075
"STRAWBERRY LUNCH BOX WITH CUTLERY","21559",2011,8,277,633.45,2.50344827586207,29,"A",178,381,278.666666666667,5.62762111369064
"STRAWBERRY LUNCH BOX WITH CUTLERY","21559",2011,9,253,595.97,2.59575757575758,33,"A",277,178,236,5.53733426701854
"STRAWBERRY LUNCH BOX WITH CUTLERY","21559",2011,10,425,955.98,2.63290322580645,31,"A",253,277,318.333333333333,6.05443934626937
"STRAWBERRY LUNCH BOX WITH CUTLERY","21559",2011,11,236,589.26,2.65658536585366,41,"A",425,253,304.666666666667,5.46806014113513
"STRAWBERRY LUNCH BOX WITH CUTLERY","21559",2011,12,29,81.18,2.95166666666667,6,"A",236,425,230,3.40119738166216
"STRAWBERRY RAFFIA FOOD COVER","21471",2011,2,105,316.95,3.55,4,"B",16,13,44.6666666666667,4.66343909411207
"STRAWBERRY RAFFIA FOOD COVER","21471",2011,3,68,216.6,3.66111111111111,9,"B",105,16,63,4.23410650459726
"STRAWBERRY RAFFIA FOOD COVER","21471",2011,4,17,63.75,3.75,6,"B",68,105,63.3333333333333,2.89037175789616
"STRAWBERRY RAFFIA FOOD COVER","21471",2011,5,80,261.6,3.66111111111111,9,"B",17,68,55,4.39444915467244
"STRAWBERRY RAFFIA FOOD COVER","21471",2011,6,70,262.5,3.75,15,"B",80,17,55.6666666666667,4.26267987704132
"STRAWBERRY RAFFIA FOOD COVER","21471",2011,7,39,146.25,3.75,13,"B",70,80,63,3.68887945411394
"STRAWBERRY RAFFIA FOOD COVER","21471",2011,8,50,187.5,3.75,8,"B",39,70,53,3.93182563272433
"STRAWBERRY RAFFIA FOOD COVER","21471",2011,9,13,48.75,3.75,5,"B",50,39,34,2.63905732961526
"STRAWBERRY RAFFIA FOOD COVER","21471",2011,10,16,60,3.75,5,"B",13,50,26.3333333333333,2.83321334405622
"STRAWBERRY RAFFIA FOOD COVER","21471",2011,11,6,22.5,3.75,6,"B",16,13,11.6666666666667,1.94591014905531
"STRAWBERRY SHOPPER BAG","20717",2011,2,148,166,1.22888888888889,9,"B",207,75,143.333333333333,5.00394630594546
"STRAWBERRY SHOPPER BAG","20717",2011,3,238,278.5,1.24208333333333,24,"B",148,207,197.666666666667,5.47646355193151
"STRAWBERRY SHOPPER BAG","20717",2011,4,110,137.5,1.25,15,"B",238,148,165.333333333333,4.70953020131233
"STRAWBERRY SHOPPER BAG","20717",2011,5,268,316,1.24173913043478,22,"B",110,238,205.333333333333,5.59471137960184
"STRAWBERRY SHOPPER BAG","20717",2011,6,239,279.75,1.238125,16,"B",268,110,205.666666666667,5.48063892334199
"STRAWBERRY SHOPPER BAG","20717",2011,7,190,233.7,1.24208333333333,23,"B",239,268,232.333333333333,5.25227342804663
"STRAWBERRY SHOPPER BAG","20717",2011,8,179,223.75,1.25,22,"B",190,239,202.666666666667,5.19295685089021
"STRAWBERRY SHOPPER BAG","20717",2011,9,43,53.75,1.25,11,"B",179,190,137.333333333333,3.78418963391826
"STRAWBERRY SHOPPER BAG","20717",2011,10,116,148.63,1.3952,24,"B",43,179,112.666666666667,4.76217393479776
"STRAWBERRY SHOPPER BAG","20717",2011,11,214,273.55,1.35676470588235,34,"B",116,43,124.333333333333,5.37063802812766
"STRAWBERRY SHOPPER BAG","20717",2011,12,7,8.75,1.25,5,"B",214,116,112.333333333333,2.07944154167984
"STRAWBRY SCENTED VOTIVE CANDLE","85230E",2011,2,144,37.92,0.274,5,"C",72,72,96,4.97673374242057
"STRAWBRY SCENTED VOTIVE CANDLE","85230E",2011,3,144,30.24,0.21,1,"C",144,72,120,4.97673374242057
"STRAWBRY SCENTED VOTIVE CANDLE","85230E",2011,4,165,36.33,0.25,2,"C",144,144,151,5.11198778835654
"STRAWBRY SCENTED VOTIVE CANDLE","85230E",2011,5,96,27.84,0.29,3,"C",165,144,135,4.57471097850338
"STRAWBRY SCENTED VOTIVE CANDLE","85230E",2011,6,216,51.12,0.263333333333333,3,"C",96,165,159,5.37989735354046
"STRAWBRY SCENTED VOTIVE CANDLE","85230E",2011,7,24,6.96,0.29,1,"C",216,96,112,3.2188758248682
"STRAWBRY SCENTED VOTIVE CANDLE","85230E",2011,8,72,20.88,0.29,3,"C",24,216,104,4.29045944114839
"STRAWBRY SCENTED VOTIVE CANDLE","85230E",2011,9,96,22.08,0.25,2,"C",72,24,64,4.57471097850338
"STRING OF STARS CARD HOLDER","22164",2011,6,2,5.9,2.95,1,"C",2,18,7.33333333333333,1.09861228866811
"STRING OF STARS CARD HOLDER","22164",2011,10,12,35.4,2.95,2,"C",2,2,5.33333333333333,2.56494935746154
"STRING OF STARS CARD HOLDER","22164",2011,11,37,109.15,2.95,4,"C",12,2,17,3.63758615972639
"STRIPES DESIGN MONKEY DOLL","84507B",2011,3,9,22.95,2.55,3,"C",1,3,4.33333333333333,2.30258509299405
"STRIPES DESIGN MONKEY DOLL","84507B",2011,4,2,5.1,2.55,1,"C",9,1,4,1.09861228866811
"STRIPES DESIGN MONKEY DOLL","84507B",2011,5,4,10.2,2.55,2,"C",2,9,5,1.6094379124341
"STRIPES DESIGN MONKEY DOLL","84507B",2011,6,7,17.85,2.55,2,"C",4,2,4.33333333333333,2.07944154167984
"STRIPES DESIGN MONKEY DOLL","84507B",2011,7,1,2.55,2.55,1,"C",7,4,4,0.693147180559945
"STRIPES DESIGN MONKEY DOLL","84507B",2011,8,2,5.1,2.55,2,"C",1,7,3.33333333333333,1.09861228866811
"STRIPES DESIGN MONKEY DOLL","84507B",2011,9,2,5.1,2.55,1,"C",2,1,1.66666666666667,1.09861228866811
"STRIPES DESIGN TEDDY","84508B",2011,2,4,10.2,2.55,2,"C",8,7,6.33333333333333,1.6094379124341
"STRIPES DESIGN TEDDY","84508B",2011,3,5,12.75,2.55,3,"C",4,8,5.66666666666667,1.79175946922805
"STRIPES DESIGN TEDDY","84508B",2011,4,4,10.2,2.55,2,"C",5,4,4.33333333333333,1.6094379124341
"STRIPES DESIGN TEDDY","84508B",2011,5,1,2.55,2.55,1,"C",4,5,3.33333333333333,0.693147180559945
"STRIPES DESIGN TEDDY","84508B",2011,6,6,15.3,2.55,3,"C",1,4,3.66666666666667,1.94591014905531
"STRIPES DESIGN TEDDY","84508B",2011,7,4,10.2,2.55,3,"C",6,1,3.66666666666667,1.6094379124341
"STRIPES DESIGN TEDDY","84508B",2011,9,2,5.1,2.55,1,"C",4,6,4,1.09861228866811
"STRIPES DESIGN TEDDY","84508B",2011,10,7,17.85,2.55,4,"C",2,4,4.33333333333333,2.07944154167984
"STRIPES DESIGN TEDDY","84508B",2011,11,8,20.4,2.55,5,"C",7,2,5.66666666666667,2.19722457733622
"STRIPEY CHOCOLATE NESTING BOXES","21288",2011,2,2,5.9,2.95,1,"C",9,6,5.66666666666667,1.09861228866811
"STRIPEY CHOCOLATE NESTING BOXES","21288",2011,3,34,90.7,2.81666666666667,3,"C",2,9,15,3.55534806148941
"STRIPEY CHOCOLATE NESTING BOXES","21288",2011,4,27,79.65,2.95,5,"C",34,2,21,3.3322045101752
"STRIPEY CHOCOLATE NESTING BOXES","21288",2011,5,19,56.05,2.95,3,"C",27,34,26.6666666666667,2.99573227355399
"STRIPEY CHOCOLATE NESTING BOXES","21288",2011,6,6,17.7,2.95,1,"C",19,27,17.3333333333333,1.94591014905531
"STRIPEY CHOCOLATE NESTING BOXES","21288",2011,7,2,5.9,2.95,1,"C",6,19,9,1.09861228866811
"STRIPEY CHOCOLATE NESTING BOXES","21288",2011,8,12,35.4,2.95,2,"C",2,6,6.66666666666667,2.56494935746154
"STRIPEY CHOCOLATE NESTING BOXES","21288",2011,9,48,132,2.88333333333333,6,"C",12,2,20.6666666666667,3.89182029811063
"STRIPEY CHOCOLATE NESTING BOXES","21288",2011,10,77,207.95,2.83571428571429,7,"C",48,12,45.6666666666667,4.35670882668959
"STRIPEY CHOCOLATE NESTING BOXES","21288",2011,11,11,32.45,2.95,7,"C",77,48,45.3333333333333,2.484906649788
"STRIPY DESIGN SHOWER CAP","51020B",2011,3,8,2.32,0.29,2,"C",4,10,7.33333333333333,2.19722457733622
"STRIPY DESIGN SHOWER CAP","51020B",2011,4,175,50.75,0.29,7,"C",8,4,62.3333333333333,5.17048399503815
"SUKI  SHOULDER BAG","21935",2011,2,77,127.05,1.65,13,"A",200,164,147,4.35670882668959
"SUKI  SHOULDER BAG","21935",2011,3,130,214.5,1.65,14,"A",77,200,135.666666666667,4.87519732320115
"SUKI  SHOULDER BAG","21935",2011,4,79,130.35,1.65,11,"A",130,77,95.3333333333333,4.38202663467388
"SUKI  SHOULDER BAG","21935",2011,5,297,450.05,1.62333333333333,15,"A",79,130,168.666666666667,5.6970934865054
"SUKI  SHOULDER BAG","21935",2011,6,164,270.6,1.65,19,"A",297,79,180,5.10594547390058
"SUKI  SHOULDER BAG","21935",2011,7,122,201.3,1.65,19,"A",164,297,194.333333333333,4.81218435537242
"SUKI  SHOULDER BAG","21935",2011,8,89,146.85,1.65,13,"A",122,164,125,4.49980967033027
"SUKI  SHOULDER BAG","21935",2011,9,106,170.8,1.63285714285714,14,"A",89,122,105.666666666667,4.67282883446191
"SUKI  SHOULDER BAG","21935",2011,10,76,125.12,1.64545454545455,21,"A",106,89,90.3333333333333,4.34380542185368
"SUKI  SHOULDER BAG","21935",2011,11,228,376.04,1.64823529411765,34,"A",76,106,136.666666666667,5.43372200355424
"SUKI  SHOULDER BAG","21935",2011,12,31,51.11,1.64714285714286,7,"A",228,76,111.666666666667,3.46573590279973
"SUMMER DAISIES BAG CHARM","90114",2011,6,7,17.85,2.55,2,"C",6,1,4.66666666666667,2.07944154167984
"SUMMER DAISIES BAG CHARM","90114",2011,11,50,127.5,2.55,6,"C",7,6,21,3.93182563272433
"SUMMER DAISIES BAG CHARM","90114",2011,12,2,5.1,2.55,1,"C",50,7,19.6666666666667,1.09861228866811
"SUMMER FUN DESIGN SHOWER CAP","51020A",2011,2,14,17.5,1.25,2,"C",2,7,7.66666666666667,2.70805020110221
"SUMMER FUN DESIGN SHOWER CAP","51020A",2011,3,25,7.25,0.29,3,"C",14,2,13.6666666666667,3.25809653802148
"SUMMER FUN DESIGN SHOWER CAP","51020A",2011,4,277,80.33,0.29,10,"C",25,14,105.333333333333,5.62762111369064
"SUNFLOWER DECORATIVE PARASOL","21633",2011,2,3,38.25,12.75,2,"C",54,12,23,1.38629436111989
"SUNFLOWER DECORATIVE PARASOL","21633",2011,4,2,25.5,12.75,2,"C",3,54,19.6666666666667,1.09861228866811
"SUNFLOWER DECORATIVE PARASOL","21633",2011,6,7,89.25,12.75,1,"C",2,3,4,2.07944154167984
"SUNFLOWER DECORATIVE PARASOL","21633",2011,8,2,25.5,12.75,2,"C",7,2,3.66666666666667,1.09861228866811
"SUNFLOWER DECORATIVE PARASOL","21633",2011,10,1,12.75,12.75,1,"C",2,7,3.33333333333333,0.693147180559945
"SUNFLOWER DECORATIVE PARASOL","21633",2011,11,6,76.5,12.75,2,"C",1,2,3,1.94591014905531
"SUNSET CHECK HAMMOCK","84795B",2011,2,16,115.2,7.61666666666667,3,"B",2,8,8.66666666666667,2.83321334405622
"SUNSET CHECK HAMMOCK","84795B",2011,3,5,39.75,7.95,3,"B",16,2,7.66666666666667,1.79175946922805
"SUNSET CHECK HAMMOCK","84795B",2011,4,23,170.85,7.78333333333333,6,"B",5,16,14.6666666666667,3.17805383034795
"SUNSET CHECK HAMMOCK","84795B",2011,5,46,335.7,7.75,10,"B",23,5,24.6666666666667,3.85014760171006
"SUNSET CHECK HAMMOCK","84795B",2011,6,26,194.7,7.825,8,"B",46,23,31.6666666666667,3.29583686600433
"SUNSET CHECK HAMMOCK","84795B",2011,7,26,194.7,7.61666666666667,3,"B",26,46,32.6666666666667,3.29583686600433
"SUNSET CHECK HAMMOCK","84795B",2011,8,13,103.35,7.95,3,"B",26,26,21.6666666666667,2.63905732961526
"SUNSET CHECK HAMMOCK","84795B",2011,11,2,15.9,7.95,1,"B",13,26,13.6666666666667,1.09861228866811
"SUNSET COLOUR CHUNKY KNITTED THROW","46775D",2011,3,5,84.75,16.95,3,"C",8,3,5.33333333333333,1.79175946922805
"SUNSET COLOUR CHUNKY KNITTED THROW","46775D",2011,4,1,16.95,16.95,1,"C",5,8,4.66666666666667,0.693147180559945
"SUNSET COLOUR CHUNKY KNITTED THROW","46775D",2011,10,1,16.95,16.95,1,"C",1,5,2.33333333333333,0.693147180559945
"SUNSET COLOUR CHUNKY KNITTED THROW","46775D",2011,11,4,67.8,16.95,3,"C",1,1,2,1.6094379124341
"SUNSET COLOUR CHUNKY KNITTED THROW","46775D",2011,12,2,33.9,16.95,2,"C",4,1,2.33333333333333,1.09861228866811
"SWALLOW SQUARE TISSUE BOX","22097",2011,2,2,2.5,1.25,1,"C",12,18,10.6666666666667,1.09861228866811
"SWALLOW SQUARE TISSUE BOX","22097",2011,3,37,46.25,1.25,4,"C",2,12,17,3.63758615972639
"SWALLOW SQUARE TISSUE BOX","22097",2011,4,4,5,1.25,4,"C",37,2,14.3333333333333,1.6094379124341
"SWALLOW SQUARE TISSUE BOX","22097",2011,5,3,3.75,1.25,3,"C",4,37,14.6666666666667,1.38629436111989
"SWALLOW SQUARE TISSUE BOX","22097",2011,6,6,7.5,1.25,5,"C",3,4,4.33333333333333,1.94591014905531
"SWALLOW SQUARE TISSUE BOX","22097",2011,7,287,111.93,0.39,20,"C",6,3,98.6666666666667,5.66296048013595
"SWALLOW SQUARE TISSUE BOX","22097",2011,8,224,87.36,0.39,21,"C",287,6,172.333333333333,5.41610040220442
"SWALLOW SQUARE TISSUE BOX","22097",2011,9,108,42.12,0.39,12,"C",224,287,206.333333333333,4.69134788222914
"SWALLOW SQUARE TISSUE BOX","22097",2011,10,511,199.29,0.39,20,"C",108,224,281,6.23832462503951
"SWALLOW SQUARE TISSUE BOX","22097",2011,11,143,55.77,0.39,31,"C",511,108,254,4.969813299576
"SWALLOW SQUARE TISSUE BOX","22097",2011,12,222,86.58,0.39,5,"C",143,511,292,5.40717177146012
"SWALLOW WOODEN CHRISTMAS DECORATION","22576",2011,7,66,56.1,0.85,3,"B",12,261,113,4.20469261939097
"SWALLOW WOODEN CHRISTMAS DECORATION","22576",2011,8,48,40.8,0.85,3,"B",66,12,42,3.89182029811063
"SWALLOW WOODEN CHRISTMAS DECORATION","22576",2011,9,107,90.95,0.85,12,"B",48,66,73.6666666666667,4.68213122712422
"SWALLOW WOODEN CHRISTMAS DECORATION","22576",2011,10,286,243.88,0.946451612903226,30,"B",107,48,147,5.65948221575962
"SWALLOW WOODEN CHRISTMAS DECORATION","22576",2011,11,499,435.07,0.883191489361702,45,"B",286,107,297.333333333333,6.21460809842219
"SWALLOW WOODEN CHRISTMAS DECORATION","22576",2011,12,139,118.93,0.920909090909091,11,"B",499,286,308,4.9416424226093
"SWALLOWS GREETING CARD","22030",2011,2,312,126.72,0.416666666666667,18,"B",192,360,288,5.74620319054015
"SWALLOWS GREETING CARD","22030",2011,3,276,115.92,0.42,22,"B",312,192,260,5.62401750618734
"SWALLOWS GREETING CARD","22030",2011,4,528,208.8,0.4175,24,"B",276,312,372,6.2709884318583
"SWALLOWS GREETING CARD","22030",2011,5,240,100.8,0.42,18,"B",528,276,348,5.48479693349065
"SWALLOWS GREETING CARD","22030",2011,6,864,332.64,0.417931034482759,29,"B",240,528,544,6.76272950693188
"SWALLOWS GREETING CARD","22030",2011,7,492,202.32,0.418064516129032,31,"B",864,240,532,6.20050917404269
"SWALLOWS GREETING CARD","22030",2011,8,744,283.68,0.414782608695652,23,"B",492,864,700,6.61338421837956
"SWALLOWS GREETING CARD","22030",2011,9,252,101.52,0.416,15,"B",744,492,496,5.53338948872752
"SWALLOWS GREETING CARD","22030",2011,11,1008,383.04,0.415,24,"B",252,744,668,6.91671502035361
"SWALLOWS GREETING CARD","22030",2011,12,69,37.59,0.502,5,"B",1008,252,443,4.24849524204936
"SWEET HEART CAKE CARRIER","23487",2011,12,3,29.85,9.95,2,"B",43,32,26,1.38629436111989
"SWEET PUDDING STICKER SHEET","21722",2011,3,2,1.7,0.85,1,"C",8,26,12,1.09861228866811
"SWEET PUDDING STICKER SHEET","21722",2011,4,4,3.4,0.85,1,"C",2,8,4.66666666666667,1.6094379124341
"SWEET PUDDING STICKER SHEET","21722",2011,5,1,0.85,0.85,1,"C",4,2,2.33333333333333,0.693147180559945
"SWEET PUDDING STICKER SHEET","21722",2011,6,12,10.2,0.85,2,"C",1,4,5.66666666666667,2.56494935746154
"SWEET PUDDING STICKER SHEET","21722",2011,7,1,0.85,0.85,1,"C",12,1,4.66666666666667,0.693147180559945
"SWEET PUDDING STICKER SHEET","21722",2011,8,6,5.1,0.85,1,"C",1,12,6.33333333333333,1.94591014905531
"SWEET PUDDING STICKER SHEET","21722",2011,10,4,3.4,0.85,2,"C",6,1,3.66666666666667,1.6094379124341
"SWEET PUDDING STICKER SHEET","21722",2011,11,1,0.85,0.85,1,"C",4,6,3.66666666666667,0.693147180559945
"SWEETHEART 3 TIER CAKE STAND","22776",2011,10,68,676.6,9.95,39,"B",73,1,47.3333333333333,4.23410650459726
"SWEETHEART 3 TIER CAKE STAND","22776",2011,11,67,649.25,9.91081081081081,37,"B",68,73,69.3333333333333,4.21950770517611
"SWEETHEART 3 TIER CAKE STAND","22776",2011,12,13,129.35,9.95,8,"B",67,68,49.3333333333333,2.63905732961526
"SWEETHEART BIRD HOUSE","23461",2011,11,76,315.4,4.15,36,"A",114,1,63.6666666666667,4.34380542185368
"SWEETHEART BIRD HOUSE","23461",2011,12,638,2120.7,4.05555555555556,8,"A",76,114,276,6.45990445437753
"SWEETHEART CAKESTAND 3 TIER","22776",2011,2,106,950.3,9.68148148148148,27,"A",124,75,101.666666666667,4.67282883446191
"SWEETHEART CAKESTAND 3 TIER","22776",2011,3,169,1571.35,9.81320754716981,53,"A",106,124,133,5.13579843705026
"SWEETHEART CAKESTAND 3 TIER","22776",2011,4,75,711.45,9.86212121212121,33,"A",169,106,116.666666666667,4.33073334028633
"SWEETHEART CAKESTAND 3 TIER","22776",2011,5,115,1126.85,9.91979166666667,48,"A",75,169,119.666666666667,4.75359019110636
"SWEETHEART CAKESTAND 3 TIER","22776",2011,6,108,1015.15,9.84642857142857,42,"A",115,75,99.3333333333333,4.69134788222914
"SWEETHEART CAKESTAND 3 TIER","22776",2011,7,74,701.5,9.86944444444444,36,"A",108,115,99,4.31748811353631
"SWEETHEART CAKESTAND 3 TIER","22776",2011,8,40,380.6,9.8775,20,"A",74,108,74,3.71357206670431
"SWEETHEART CAKESTAND 3 TIER","22776",2011,9,4,39.8,9.95,1,"A",40,74,39.3333333333333,1.6094379124341
"SWEETHEART CAKESTAND 3 TIER","22776",2011,10,1,9.95,9.95,1,"A",4,40,15,0.693147180559945
"SWEETHEART CERAMIC TRINKET BOX","21231",2011,2,401,487.57,1.2440625,32,"A",716,607,574.666666666667,5.99645208861902
"SWEETHEART CERAMIC TRINKET BOX","21231",2011,3,316,395,1.25,28,"A",401,716,477.666666666667,5.75890177387728
"SWEETHEART CERAMIC TRINKET BOX","21231",2011,4,444,527.64,1.2424,25,"A",316,401,387,6.09807428216624
"SWEETHEART CERAMIC TRINKET BOX","21231",2011,5,577,680.21,1.23323529411765,34,"A",444,316,445.666666666667,6.35957386867238
"SWEETHEART CERAMIC TRINKET BOX","21231",2011,6,266,305.14,1.23190476190476,21,"A",577,444,429,5.58724865840025
"SWEETHEART CERAMIC TRINKET BOX","21231",2011,7,161,201.25,1.25,18,"A",266,577,334.666666666667,5.08759633523238
"SWEETHEART CERAMIC TRINKET BOX","21231",2011,8,369,420.21,1.2215,20,"A",161,266,265.333333333333,5.91350300563827
"SWEETHEART CERAMIC TRINKET BOX","21231",2011,9,479,574.65,1.3,37,"A",369,161,336.333333333333,6.17378610390194
"SWEETHEART CERAMIC TRINKET BOX","21231",2011,10,562,684.08,1.39297297297297,36,"A",479,369,470,6.33327962813969
"SWEETHEART CERAMIC TRINKET BOX","21231",2011,11,706,886.23,1.33056603773585,52,"A",562,479,582.333333333333,6.56103066589657
"SWEETHEART CERAMIC TRINKET BOX","21231",2011,12,144,185.68,1.3775,8,"A",706,562,470.666666666667,4.97673374242057
"SWEETHEART CREAM STEEL TABLE RECT","21473",2011,3,2,39.9,19.95,2,"C",1,1,1.33333333333333,1.09861228866811
"SWEETHEART CREAM STEEL TABLE RECT","21473",2011,4,5,99.75,19.95,3,"C",2,1,2.66666666666667,1.79175946922805
"SWEETHEART CREAM STEEL TABLE RECT","21473",2011,5,3,59.85,19.95,3,"C",5,2,3.33333333333333,1.38629436111989
"SWEETHEART CREAM STEEL TABLE RECT","21473",2011,6,2,39.9,19.95,1,"C",3,5,3.33333333333333,1.09861228866811
"SWEETHEART CREAM STEEL TABLE RECT","21473",2011,7,2,39.9,19.95,2,"C",2,3,2.33333333333333,1.09861228866811
"SWEETHEART CREAM STEEL TABLE RECT","21473",2011,8,1,19.95,19.95,1,"C",2,2,1.66666666666667,0.693147180559945
"SWEETHEART CREAM STEEL TABLE RECT","21473",2011,9,2,39.9,19.95,1,"C",1,2,1.66666666666667,1.09861228866811
"SWEETHEART CREAM STEEL TABLE RECT","21473",2011,10,2,39.9,19.95,2,"C",2,1,1.66666666666667,1.09861228866811
"SWEETHEART CREAM STEEL TABLE RECT","21473",2011,11,1,19.95,19.95,1,"C",2,2,1.66666666666667,0.693147180559945
"SWEETHEART RECIPE BOOK STAND","22795",2011,2,49,330.75,6.75,19,"A",99,145,97.6666666666667,3.91202300542815
"SWEETHEART RECIPE BOOK STAND","22795",2011,5,95,628.45,6.71,20,"A",49,99,81,4.56434819146784
"SWEETHEART RECIPE BOOK STAND","22795",2011,6,90,593.9,6.72333333333333,30,"A",95,49,78,4.51085950651685
"SWEETHEART RECIPE BOOK STAND","22795",2011,7,94,596.1,6.71,20,"A",90,95,93,4.55387689160054
"SWEETHEART RECIPE BOOK STAND","22795",2011,8,90,561.1,6.52142857142857,21,"A",94,90,91.3333333333333,4.51085950651685
"SWEETHEART RECIPE BOOK STAND","22795",2011,9,195,1213.85,6.65,32,"A",90,94,126.333333333333,5.27811465923052
"SWEETHEART RECIPE BOOK STAND","22795",2011,10,58,378.7,6.71666666666667,24,"A",195,90,114.333333333333,4.07753744390572
"SWEETHEART RECIPE BOOK STAND","22795",2011,11,132,873.4,6.71444444444444,43,"A",58,195,128.333333333333,4.89034912822175
"SWEETHEART RECIPE BOOK STAND","22795",2011,12,51,318.65,6.60454545454545,11,"A",132,58,80.3333333333333,3.95124371858143
"SWEETHEART WALL TIDY","23460",2011,12,35,280.73,9.4225,4,"B",51,22,36,3.58351893845611
"SWEETHEART WIRE FRUIT BOWL","22799",2011,2,21,178.5,8.5,10,"B",17,1,13,3.09104245335832
"SWEETHEART WIRE FRUIT BOWL","22799",2011,3,23,185.3,8.37857142857143,7,"B",21,17,20.3333333333333,3.17805383034795
"SWEETHEART WIRE FRUIT BOWL","22799",2011,4,17,144.5,8.5,8,"B",23,21,20.3333333333333,2.89037175789616
"SWEETHEART WIRE FRUIT BOWL","22799",2011,5,31,263.5,8.5,12,"B",17,23,23.6666666666667,3.46573590279973
"SWEETHEART WIRE FRUIT BOWL","22799",2011,6,15,119,8.33,5,"B",31,17,21,2.77258872223978
"SWEETHEART WIRE FRUIT BOWL","22799",2011,7,5,42.5,8.5,3,"B",15,31,17,1.79175946922805
"SWEETHEART WIRE FRUIT BOWL","22799",2011,8,11,93.5,8.5,3,"B",5,15,10.3333333333333,2.484906649788
"SWEETHEART WIRE FRUIT BOWL","22799",2011,9,10,85,8.5,6,"B",11,5,8.66666666666667,2.39789527279837
"SWEETHEART WIRE FRUIT BOWL","22799",2011,10,6,51,8.5,5,"B",10,11,9,1.94591014905531
"SWEETHEART WIRE FRUIT BOWL","22799",2011,11,10,85,8.5,6,"B",6,10,8.66666666666667,2.39789527279837
"SWEETHEART WIRE FRUIT BOWL","22799",2011,12,30,88.5,2.95,5,"B",10,6,15.3333333333333,3.43398720448515
"SWEETHEART WIRE MAGAZINE RACK","22794",2011,2,32,254.4,7.95,15,"B",31,26,29.6666666666667,3.49650756146648
"SWEETHEART WIRE MAGAZINE RACK","22794",2011,3,36,286.2,7.95,19,"B",32,31,33,3.61091791264422
"SWEETHEART WIRE MAGAZINE RACK","22794",2011,4,25,198.75,7.95,10,"B",36,32,31,3.25809653802148
"SWEETHEART WIRE MAGAZINE RACK","22794",2011,5,27,214.65,7.95,14,"B",25,36,29.3333333333333,3.3322045101752
"SWEETHEART WIRE MAGAZINE RACK","22794",2011,6,29,230.55,7.95,15,"B",27,25,27,3.40119738166216
"SWEETHEART WIRE MAGAZINE RACK","22794",2011,7,17,135.15,7.95,8,"B",29,27,24.3333333333333,2.89037175789616
"SWEETHEART WIRE MAGAZINE RACK","22794",2011,8,19,151.05,7.95,11,"B",17,29,21.6666666666667,2.99573227355399
"SWEETHEART WIRE MAGAZINE RACK","22794",2011,9,21,166.95,7.95,13,"B",19,17,19,3.09104245335832
"SWEETHEART WIRE MAGAZINE RACK","22794",2011,10,12,95.4,7.95,9,"B",21,19,17.3333333333333,2.56494935746154
"SWEETHEART WIRE MAGAZINE RACK","22794",2011,11,17,135.15,7.95,11,"B",12,21,16.6666666666667,2.89037175789616
"SWEETHEART WIRE MAGAZINE RACK","22794",2011,12,8,63.6,7.95,6,"B",17,12,12.3333333333333,2.19722457733622
"SWEETHEART WIRE WALL TIDY","22829",2011,2,29,276.95,9.83846153846154,13,"B",27,8,21.3333333333333,3.40119738166216
"SWEETHEART WIRE WALL TIDY","22829",2011,3,35,336.65,9.86944444444444,18,"B",29,27,30.3333333333333,3.58351893845611
"SWEETHEART WIRE WALL TIDY","22829",2011,4,24,238.8,9.95,12,"B",35,29,29.3333333333333,3.2188758248682
"SWEETHEART WIRE WALL TIDY","22829",2011,5,33,316.75,9.84642857142857,14,"B",24,35,30.6666666666667,3.52636052461616
"SWEETHEART WIRE WALL TIDY","22829",2011,6,13,129.35,9.95,6,"B",33,24,23.3333333333333,2.63905732961526
"SWEETHEART WIRE WALL TIDY","22829",2011,7,12,107.8,9.66,5,"B",13,33,19.3333333333333,2.56494935746154
"SWEETHEART WIRE WALL TIDY","22829",2011,8,7,69.65,9.95,4,"B",12,13,10.6666666666667,2.07944154167984
"SWEETHEART WIRE WALL TIDY","22829",2011,9,16,147.6,9.70833333333333,6,"B",7,12,11.6666666666667,2.83321334405622
